"SampleID","TaxaID","N_Taxa","file_taxatrans","file_attributes","Match_Official","locationId","activityYear","length_mm","Index_Class","AgeClass","AgeClass_text","COMMONNAME","RIS","NumAgeClass_Possible","LBR_Mainstem","FAMILY","oldFAMILY","GENUS","HYBRID","NONTARGET","NATIVE","BCG_ATTR","BCG_ATTR2","BCG_ATTR_ROMAN","HABITAT","TROPHIC","THERMAL_INDICATOR","REPRODUCTION","CONNECTIVITY","LBRmain_BCG","INDEX_NAME"
"BRCald2005","PROSOPIUM WILLIAMSONI",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13211000,2005,330,"Main_Middleton",7,"7","MOUNTAIN WHITEFISH",TRUE,9,TRUE,"SALMONIDAE","","PROSOPIUM",FALSE,FALSE,"NATIVE","3","","III","B","IV","cold","",FALSE,"yes","LBR_Fish_BCG_v1"
"BRCald2005","PROSOPIUM WILLIAMSONI",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13211000,2005,335,"Main_Middleton",7,"7","MOUNTAIN WHITEFISH",TRUE,9,TRUE,"SALMONIDAE","","PROSOPIUM",FALSE,FALSE,"NATIVE","3","","III","B","IV","cold","",FALSE,"yes","LBR_Fish_BCG_v1"
"BRCald2005","PROSOPIUM WILLIAMSONI",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13211000,2005,280,"Main_Middleton",5,"5","MOUNTAIN WHITEFISH",TRUE,9,TRUE,"SALMONIDAE","","PROSOPIUM",FALSE,FALSE,"NATIVE","3","","III","B","IV","cold","",FALSE,"yes","LBR_Fish_BCG_v1"
"BRCald2005","PROSOPIUM WILLIAMSONI",4,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13211000,2005,285,"Main_Middleton",5,"5","MOUNTAIN WHITEFISH",TRUE,9,TRUE,"SALMONIDAE","","PROSOPIUM",FALSE,FALSE,"NATIVE","3","","III","B","IV","cold","",FALSE,"yes","LBR_Fish_BCG_v1"
"BRCald2005","PROSOPIUM WILLIAMSONI",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13211000,2005,295,"Main_Middleton",6,"6","MOUNTAIN WHITEFISH",TRUE,9,TRUE,"SALMONIDAE","","PROSOPIUM",FALSE,FALSE,"NATIVE","3","","III","B","IV","cold","",FALSE,"yes","LBR_Fish_BCG_v1"
"BRCald2005","PTYCHOCHEILUS OREGONENSIS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13211000,2005,365,"Main_Middleton",5,"5","NORTHERN PIKEMINNOW",TRUE,11,TRUE,"LEUCISCIDAE","CYPRINIDAE","PTYCHOCHEILUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","W","IV,TC","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS COLUMBIANUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,220,"Main_Eckert",3,"3","BRIDGELIP SUCKER",TRUE,10,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","HB","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS COLUMBIANUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,280,"Main_Eckert",4,"4","BRIDGELIP SUCKER",TRUE,10,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","HB","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS COLUMBIANUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,295,"Main_Eckert",5,"5","BRIDGELIP SUCKER",TRUE,10,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","HB","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS COLUMBIANUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,165,"Main_Eckert",3,"3","BRIDGELIP SUCKER",TRUE,10,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","HB","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,215,"Main_Eckert",5,"5","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,80,"Main_Eckert",2,"2","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,205,"Main_Eckert",5,"5","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,560,"Main_Eckert",8,">7","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,220,"Main_Eckert",5,"5","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,110,"Main_Eckert",3,"3","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,400,"Main_Eckert",7,"7","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","CATOSTOMUS MACROCHEILUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,500,"Main_Eckert",8,">7","LARGESCALE SUCKER",TRUE,8,TRUE,"CATOSTOMIDAE","","CATOSTOMUS",FALSE,FALSE,"NATIVE","4","4_middle","IV_middle","B","OM","cool","",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,36,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,43,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,41,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,92,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,37,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,34,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,40,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,96,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,114,"Main_Eckert",4,"4","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",131,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,0,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,77,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,81,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,42,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,76,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,62,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,63,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,67,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,97,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,38,"Main_Eckert",1,"1","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,102,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,106,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,74,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,75,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,89,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,90,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,82,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,85,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,69,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,99,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,100,"Main_Eckert",3,"3","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,73,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,60,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS CONFUSUS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,71,"Main_Eckert",2,"2","SHORTHEAD SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","2","","II","B","IV","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS HUBBSI",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,96,"Main_Eckert",3,"3","COLUMBIA SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","4","4_better","IV_better","B","IV","cool","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS HUBBSI",17,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,0,"Main_Eckert",1,"1","COLUMBIA SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","4","4_better","IV_better","B","IV","cool","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","COTTUS HUBBSI",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,86,"Main_Eckert",3,"3","COLUMBIA SCULPIN",TRUE,6,TRUE,"COTTIDAE","","COTTUS",FALSE,FALSE,"NATIVE","4","4_better","IV_better","B","IV","cool","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,150,"Main_Eckert",3,"3","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,92,"Main_Eckert",1,"1","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,100,"Main_Eckert",2,"2","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,105,"Main_Eckert",2,"2","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,85,"Main_Eckert",1,"1","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",3,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,305,"Main_Eckert",5,"5","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,95,"Main_Eckert",2,"2","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,80,"Main_Eckert",1,"1","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",1,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,180,"Main_Eckert",4,"4","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
"BREck2014","ONCORHYNCHUS MYKISS",2,"LowerBoise_Fish_Taxa_Translator_20260508.csv","LowerBoise_Fish_Attributes_20260514.csv",TRUE,13203760,2014,185,"Main_Eckert",4,"4","RAINBOW TROUT",TRUE,6,TRUE,"SALMONIDAE","","ONCORHYNCHUS",FALSE,FALSE,"NATIVE","3","","III","W","IV,TC","cold","LITHOPHIL",FALSE,"yes","LBR_Fish_BCG_v1"
